x,y,distance,angle,is_header,is_volley,is_big_chance,is_penalty,is_free_kick,defenders_in_cone,gk_set,centrality,goal,dist_angle,match_id,competition
94.7,25.0,29.412,0.234,0,0,0,0,0,2,1,0.625,0,6.883,3754238,Premier League 2015/16
103.5,41.6,16.577,0.4716,0,0,0,0,0,3,1,0.96,0,7.819,3754238,Premier League 2015/16
107.9,20.8,22.695,0.1916,0,0,0,0,0,1,1,0.52,0,4.348,3754238,Premier League 2015/16
114.6,27.9,13.25,0.2644,0,0,0,0,0,1,1,0.698,0,3.503,3754238,Premier League 2015/16
101.7,54.0,23.041,0.277,0,0,0,0,0,3,1,0.65,0,6.383,3754238,Premier League 2015/16
102.7,38.8,17.342,0.4524,0,0,0,0,0,2,1,0.97,1,7.846,3754238,Premier League 2015/16
89.0,35.7,31.297,0.2519,0,0,0,0,0,3,1,0.893,0,7.885,3754238,Premier League 2015/16
108.2,45.1,12.855,0.564,1,0,0,0,0,5,1,0.872,0,7.25,3754238,Premier League 2015/16
99.0,24.9,25.865,0.2518,0,1,0,0,0,5,1,0.622,0,6.513,3754238,Premier League 2015/16
110.8,21.4,20.751,0.1757,0,0,0,0,0,2,1,0.535,0,3.646,3754238,Premier League 2015/16
99.5,47.0,21.662,0.3472,0,0,0,0,0,8,1,0.825,0,7.521,3754238,Premier League 2015/16
118.1,34.7,5.63,0.7692,1,0,1,0,0,1,1,0.868,0,4.331,3754238,Premier League 2015/16
109.5,35.6,11.385,0.6367,1,0,1,0,0,2,1,0.89,0,7.248,3754238,Premier League 2015/16
106.2,40.4,13.806,0.5638,1,0,0,0,0,2,1,0.99,0,7.784,3754238,Premier League 2015/16
111.0,36.8,9.552,0.7634,1,0,1,0,0,3,1,0.92,0,7.292,3754238,Premier League 2015/16
99.5,39.5,20.506,0.3852,0,0,0,0,0,5,1,0.988,0,7.899,3754238,Premier League 2015/16
106.0,34.3,15.116,0.4851,0,1,0,0,0,4,1,0.857,0,7.332,3754238,Premier League 2015/16
95.5,32.1,25.742,0.2943,0,0,0,0,0,2,1,0.802,0,7.576,3754238,Premier League 2015/16
101.8,18.1,28.475,0.1812,0,0,0,0,0,2,1,0.453,0,5.159,3754238,Premier League 2015/16
95.8,32.2,25.426,0.2979,0,0,0,0,0,5,1,0.805,0,7.575,3754238,Premier League 2015/16
116.5,48.5,9.192,0.388,1,0,0,0,0,0,1,0.787,0,3.567,3754238,Premier League 2015/16
88.7,37.9,31.37,0.2531,0,0,0,0,0,9,1,0.948,0,7.94,3754238,Premier League 2015/16
90.4,37.9,29.674,0.2673,0,0,0,0,0,5,1,0.948,0,7.933,3754238,Premier League 2015/16
107.6,40.0,12.4,0.6241,0,0,0,1,0,0,0,1.0,1,7.739,3754269,Premier League 2015/16
87.7,43.0,32.439,0.2444,0,0,0,0,1,5,1,0.925,0,7.927,3754269,Premier League 2015/16
108.9,48.1,13.741,0.4746,1,0,0,0,0,2,1,0.797,0,6.522,3754269,Premier League 2015/16
92.2,55.0,31.589,0.2228,0,0,0,0,0,4,1,0.625,0,7.037,3754269,Premier League 2015/16
82.8,40.1,37.2,0.2142,0,0,0,0,1,3,1,0.997,0,7.969,3754269,Premier League 2015/16
102.0,34.4,18.851,0.4013,0,0,0,0,0,1,1,0.86,0,7.565,3754269,Premier League 2015/16
112.3,52.5,14.681,0.2994,0,0,0,0,0,0,1,0.688,0,4.396,3754269,Premier League 2015/16
97.0,47.4,24.161,0.3134,0,0,0,0,0,5,1,0.815,0,7.572,3754269,Premier League 2015/16
105.1,50.8,18.402,0.3539,0,0,0,0,0,3,1,0.73,0,6.512,3754269,Premier League 2015/16
106.2,53.3,19.166,0.3045,0,0,0,0,0,1,1,0.668,0,5.835,3754269,Premier League 2015/16
95.2,50.6,26.97,0.272,0,0,0,0,0,2,1,0.735,0,7.335,3754269,Premier League 2015/16
90.4,34.0,30.202,0.2583,0,0,0,0,0,1,1,0.85,0,7.802,3754269,Premier League 2015/16
90.5,48.0,30.566,0.2516,0,0,0,0,0,2,1,0.8,0,7.689,3754269,Premier League 2015/16
94.8,40.4,25.203,0.3148,0,0,0,0,0,2,1,0.99,0,7.933,3754269,Premier League 2015/16
115.4,53.2,13.979,0.2023,0,0,0,0,0,0,1,0.67,0,2.828,3754269,Premier League 2015/16
106.8,22.1,22.241,0.2171,0,1,0,0,0,1,1,0.552,0,4.829,3754269,Premier League 2015/16
91.7,43.8,28.554,0.276,0,0,0,0,0,5,1,0.905,0,7.881,3754269,Premier League 2015/16
109.8,47.9,12.902,0.497,0,0,0,0,0,0,1,0.802,0,6.412,3754269,Premier League 2015/16
111.7,47.6,11.254,0.5405,0,1,1,0,0,0,1,0.81,0,6.083,3754269,Premier League 2015/16
90.1,30.1,31.496,0.2403,0,0,0,0,0,2,1,0.753,0,7.57,3754269,Premier League 2015/16
100.6,25.3,24.34,0.263,0,0,0,0,0,2,1,0.633,0,6.401,3754269,Premier League 2015/16
99.4,31.2,22.401,0.3271,0,0,0,0,0,2,1,0.78,0,7.326,3754269,Premier League 2015/16
112.4,39.0,7.666,0.9579,1,0,1,0,0,1,1,0.975,0,7.343,3754269,Premier League 2015/16
109.8,48.8,13.471,0.4581,0,1,0,0,0,2,1,0.78,1,6.172,3754234,Premier League 2015/16
107.9,40.0,12.1,0.6385,0,0,0,1,0,0,0,1.0,1,7.726,3754234,Premier League 2015/16
108.9,35.8,11.868,0.6182,1,0,1,0,0,2,1,0.895,0,7.337,3754234,Premier League 2015/16
89.2,29.5,32.541,0.232,0,0,0,0,0,5,1,0.738,0,7.55,3754234,Premier League 2015/16
111.4,39.0,8.658,0.8623,0,0,1,0,0,0,1,0.975,1,7.465,3754234,Premier League 2015/16
115.1,30.1,11.046,0.3542,1,0,0,0,0,2,1,0.753,0,3.912,3754234,Premier League 2015/16
114.7,38.4,5.536,1.2381,0,0,1,0,0,2,1,0.96,1,6.855,3754234,Premier League 2015/16
90.7,50.6,31.158,0.2407,0,0,0,0,0,3,1,0.735,0,7.501,3754234,Premier League 2015/16
112.3,34.9,9.236,0.7266,0,1,1,0,0,1,1,0.872,0,6.711,3754234,Premier League 2015/16
109.5,32.3,13.021,0.5006,0,0,0,0,0,2,1,0.807,0,6.518,3754234,Premier League 2015/16
109.0,55.8,19.252,0.2432,0,0,0,0,0,4,1,0.605,0,4.683,3754234,Premier League 2015/16
102.1,37.2,18.118,0.43,0,0,0,0,0,5,1,0.93,0,7.79,3754234,Premier League 2015/16
98.6,56.0,26.72,0.2405,0,0,0,0,0,3,1,0.6,0,6.427,3754234,Premier League 2015/16
110.6,41.4,9.504,0.7913,0,1,1,0,0,0,1,0.965,1,7.52,3754234,Premier League 2015/16
85.6,28.6,36.24,0.209,0,0,0,0,0,3,1,0.715,0,7.575,3754234,Premier League 2015/16
104.4,56.6,22.78,0.2432,0,0,0,0,0,1,1,0.585,0,5.541,3754234,Premier League 2015/16
109.4,45.5,11.942,0.5902,1,0,1,0,0,2,1,0.863,0,7.048,3754234,Premier League 2015/16
118.1,43.5,3.982,1.58,0,0,1,0,0,1,1,0.912,1,6.292,3754234,Premier League 2015/16
87.6,47.5,33.257,0.2335,0,0,0,0,0,3,1,0.812,0,7.764,3754234,Premier League 2015/16
99.9,49.6,22.275,0.3231,0,1,0,0,0,2,1,0.76,0,7.198,3754234,Premier League 2015/16
91.1,35.7,29.218,0.2693,0,0,0,0,0,6,1,0.893,0,7.868,3754234,Premier League 2015/16
96.5,60.6,31.251,0.1933,0,0,0,0,0,2,1,0.485,0,6.04,3754234,Premier League 2015/16
111.0,45.4,10.496,0.6528,1,0,1,0,0,3,1,0.865,0,6.852,3754234,Premier League 2015/16
108.1,30.6,15.165,0.4186,0,0,0,0,0,2,1,0.765,0,6.348,3754234,Premier League 2015/16
100.2,23.3,25.902,0.2373,0,0,0,0,0,3,1,0.583,0,6.147,3754234,Premier League 2015/16
101.1,50.8,21.768,0.319,0,0,0,0,0,1,1,0.73,0,6.943,3754246,Premier League 2015/16
113.4,33.7,9.124,0.6656,0,1,1,0,0,4,1,0.843,0,6.073,3754246,Premier League 2015/16
111.1,32.8,11.448,0.5542,0,0,1,0,0,3,1,0.82,0,6.344,3754246,Premier League 2015/16
93.4,59.7,33.101,0.1946,0,0,0,0,1,4,1,0.507,0,6.442,3754246,Premier League 2015/16
107.9,30.0,15.697,0.3977,0,0,0,0,0,0,1,0.75,0,6.243,3754246,Premier League 2015/16
112.3,54.7,16.595,0.2332,0,0,0,0,0,1,1,0.632,0,3.869,3754246,Premier League 2015/16
108.6,28.7,16.051,0.3609,0,0,0,0,0,0,1,0.718,0,5.793,3754246,Premier League 2015/16
105.2,55.2,21.215,0.2663,0,0,0,0,0,1,1,0.62,0,5.649,3754246,Premier League 2015/16
100.3,42.1,19.812,0.3964,0,0,0,0,0,4,1,0.948,0,7.854,3754246,Premier League 2015/16
105.7,58.6,23.462,0.2109,0,0,0,0,0,4,1,0.535,0,4.947,3754246,Premier League 2015/16
113.8,43.9,7.325,0.9215,0,1,1,0,0,0,1,0.903,1,6.75,3754246,Premier League 2015/16
95.8,30.0,26.185,0.2814,0,0,0,0,1,5,1,0.75,0,7.369,3754246,Premier League 2015/16
110.8,54.5,17.172,0.258,0,0,0,0,0,2,1,0.637,1,4.431,3754246,Premier League 2015/16
107.5,41.6,12.602,0.6109,0,0,0,0,0,2,1,0.96,0,7.698,3754246,Premier League 2015/16
78.5,26.1,43.766,0.173,0,0,0,0,0,2,1,0.653,0,7.573,3754246,Premier League 2015/16
94.7,48.6,26.722,0.2822,0,0,0,0,1,7,1,0.785,0,7.541,3754246,Premier League 2015/16
104.3,30.5,18.35,0.3732,0,0,0,0,0,2,1,0.762,0,6.849,3754246,Premier League 2015/16
99.6,32.7,21.667,0.3455,0,0,0,0,0,2,1,0.818,0,7.485,3754246,Premier League 2015/16
83.9,53.5,38.542,0.1941,0,0,0,0,0,3,1,0.662,0,7.479,3754246,Premier League 2015/16
100.8,45.0,19.84,0.3863,0,0,0,0,0,3,1,0.875,0,7.664,3754246,Premier League 2015/16
91.6,49.2,29.853,0.254,0,0,0,0,0,3,1,0.77,0,7.582,3754246,Premier League 2015/16
95.0,23.2,30.12,0.2207,0,0,0,0,0,3,1,0.58,0,6.649,3754246,Premier League 2015/16
95.4,47.9,25.837,0.2933,0,0,0,0,0,2,1,0.802,0,7.579,3754246,Premier League 2015/16
92.9,30.9,28.587,0.2643,0,0,0,0,0,2,1,0.772,0,7.554,3754246,Premier League 2015/16
90.3,31.2,30.976,0.2467,0,0,0,0,1,3,1,0.78,0,7.642,3754246,Premier League 2015/16
93.3,51.5,29.071,0.2521,0,0,0,0,0,2,1,0.713,0,7.33,3754273,Premier League 2015/16
103.7,48.5,18.383,0.3848,0,0,0,0,0,6,1,0.787,0,7.075,3754273,Premier League 2015/16
110.7,37.4,9.657,0.7666,1,0,1,0,0,6,1,0.935,0,7.403,3754273,Premier League 2015/16
111.2,42.4,9.121,0.8086,0,1,1,0,0,6,1,0.94,0,7.376,3754273,Premier League 2015/16
112.4,35.7,8.732,0.7899,0,1,1,0,0,7,1,0.893,0,6.898,3754273,Premier League 2015/16
111.8,39.6,8.21,0.9062,0,1,1,0,0,7,1,0.99,0,7.439,3754273,Premier League 2015/16
112.9,55.2,16.776,0.2108,0,0,0,0,0,0,1,0.62,0,3.536,3754273,Premier League 2015/16
114.0,56.0,17.088,0.1722,0,0,0,0,0,0,1,0.6,0,2.942,3754273,Premier League 2015/16
112.2,29.1,13.403,0.3643,0,1,0,0,0,5,1,0.728,0,4.883,3754273,Premier League 2015/16
110.1,39.7,9.905,0.7674,1,0,1,0,0,4,1,0.993,0,7.601,3754273,Premier League 2015/16
115.1,26.5,14.362,0.2032,0,0,0,0,0,0,1,0.662,0,2.918,3754273,Premier League 2015/16
99.6,43.2,20.649,0.3785,0,0,0,0,0,5,1,0.92,0,7.816,3754273,Premier League 2015/16
116.6,39.8,3.406,1.7312,0,0,1,0,0,1,1,0.995,1,5.896,3754273,Premier League 2015/16
107.8,43.1,12.588,0.6007,1,0,0,0,0,2,1,0.922,0,7.561,3754273,Premier League 2015/16
98.0,35.6,22.436,0.3466,0,1,0,0,0,6,1,0.89,0,7.775,3754273,Premier League 2015/16
106.2,35.6,14.484,0.5178,0,0,0,0,0,2,1,0.89,1,7.5,3754273,Premier League 2015/16
106.8,26.1,19.169,0.2919,0,0,0,0,0,0,1,0.653,0,5.595,3754273,Premier League 2015/16
100.9,39.2,19.117,0.4122,0,0,0,0,0,3,1,0.98,0,7.88,3754273,Premier League 2015/16
103.1,51.5,20.442,0.3245,0,1,0,0,0,1,1,0.713,0,6.634,3754273,Premier League 2015/16
110.0,51.1,14.94,0.3685,0,0,0,0,0,2,1,0.722,0,5.505,3754273,Premier League 2015/16
98.1,31.5,23.492,0.316,0,0,0,0,0,4,1,0.787,0,7.423,3754273,Premier League 2015/16
103.8,18.7,26.761,0.183,0,0,0,0,0,2,1,0.468,0,4.898,3754273,Premier League 2015/16
107.0,29.8,16.524,0.3845,0,1,0,0,0,1,1,0.745,0,6.353,3754273,Premier League 2015/16
106.3,44.4,14.389,0.5208,0,0,0,0,0,0,1,0.89,0,7.494,3754273,Premier League 2015/16
99.2,50.7,23.391,0.3036,0,0,0,0,0,2,1,0.732,0,7.102,3754273,Premier League 2015/16
111.4,38.3,8.766,0.8466,1,0,1,0,0,5,1,0.957,0,7.422,3754273,Premier League 2015/16
90.2,30.7,31.217,0.2438,0,0,0,0,0,4,1,0.767,0,7.61,3754273,Premier League 2015/16
70.9,38.9,49.112,0.1625,0,1,0,0,0,2,1,0.972,0,7.98,3754273,Premier League 2015/16
112.2,40.8,7.841,0.941,1,0,1,0,0,2,1,0.98,0,7.378,3754273,Premier League 2015/16
95.8,47.1,25.22,0.3026,0,0,0,0,0,2,1,0.823,0,7.633,3754263,Premier League 2015/16
112.9,51.7,13.686,0.3202,0,0,0,0,0,0,1,0.707,0,4.382,3754263,Premier League 2015/16
92.7,33.7,28.017,0.2767,0,0,0,0,1,8,1,0.843,0,7.753,3754263,Premier League 2015/16
93.9,33.2,26.971,0.2855,0,1,0,0,0,6,1,0.83,0,7.699,3754263,Premier League 2015/16
99.9,34.4,20.866,0.3661,0,0,0,0,0,1,1,0.86,0,7.64,3754263,Premier League 2015/16
89.3,27.1,33.3,0.2211,0,0,0,0,0,3,1,0.677,0,7.361,3754263,Premier League 2015/16
94.5,33.4,26.34,0.2923,0,0,0,0,0,2,1,0.835,0,7.7,3754263,Premier League 2015/16
96.0,23.6,29.068,0.2276,0,0,0,0,0,1,1,0.59,0,6.616,3754263,Premier League 2015/16
91.6,28.6,30.603,0.242,0,0,0,0,0,4,1,0.715,0,7.405,3754263,Premier League 2015/16
108.9,41.2,11.165,0.6852,1,0,1,0,0,7,1,0.97,0,7.65,3754263,Premier League 2015/16
94.5,39.5,25.505,0.3111,0,0,0,0,0,4,1,0.988,0,7.934,3754263,Premier League 2015/16
116.9,42.9,4.245,1.4895,0,1,1,0,0,1,1,0.927,1,6.323,3754263,Premier League 2015/16
98.2,61.6,30.689,0.1862,0,0,0,0,0,4,1,0.46,0,5.714,3754263,Premier League 2015/16
96.9,42.7,23.257,0.3385,0,0,0,0,0,2,1,0.932,0,7.873,3754263,Premier League 2015/16
99.7,25.5,24.947,0.2617,0,0,0,0,0,1,1,0.637,0,6.528,3754263,Premier League 2015/16
92.3,26.1,30.992,0.2305,0,0,0,0,0,3,1,0.653,0,7.142,3754263,Premier League 2015/16
111.9,41.5,8.238,0.8959,1,0,1,0,0,6,1,0.963,0,7.38,3754263,Premier League 2015/16
101.2,48.8,20.758,0.3478,0,0,0,0,0,2,1,0.78,0,7.219,3754263,Premier League 2015/16
102.8,30.7,19.553,0.3593,0,0,0,0,0,1,1,0.767,0,7.026,3754263,Premier League 2015/16
93.2,34.4,27.379,0.2843,0,0,0,0,0,5,1,0.86,0,7.785,3754263,Premier League 2015/16
103.7,44.4,16.883,0.4513,0,1,0,0,0,6,1,0.89,0,7.62,3754263,Premier League 2015/16
105.8,27.7,18.786,0.3252,0,0,0,0,0,2,1,0.693,0,6.109,3754263,Premier League 2015/16
89.5,38.0,30.566,0.2597,0,0,0,0,0,4,1,0.95,0,7.939,3754268,Premier League 2015/16
94.0,37.6,26.111,0.3028,0,1,0,0,0,3,1,0.94,0,7.907,3754268,Premier League 2015/16
101.3,29.4,21.495,0.3236,0,0,0,0,0,3,1,0.735,0,6.956,3754268,Premier League 2015/16
100.2,34.9,20.446,0.3753,0,0,0,0,0,3,1,0.872,0,7.674,3754268,Premier League 2015/16
104.7,40.4,15.305,0.5111,0,1,0,0,0,2,1,0.99,0,7.823,3754268,Premier League 2015/16
89.7,31.9,31.364,0.2454,0,0,0,0,0,4,1,0.797,0,7.698,3754268,Premier League 2015/16
89.7,38.9,30.32,0.2622,0,0,0,0,0,3,1,0.972,0,7.949,3754268,Premier League 2015/16
104.3,45.3,16.57,0.4522,0,0,0,0,0,0,1,0.868,0,7.493,3754268,Premier League 2015/16
111.4,30.0,13.189,0.4108,0,0,0,0,0,0,1,0.75,0,5.418,3754268,Premier League 2015/16
91.8,22.4,33.242,0.2043,0,0,0,0,0,3,1,0.56,0,6.79,3754268,Premier League 2015/16
111.9,41.1,8.174,0.9057,1,0,1,0,0,4,1,0.972,0,7.404,3754268,Premier League 2015/16
98.3,28.8,24.42,0.2907,0,0,0,0,0,2,1,0.72,0,7.098,3754268,Premier League 2015/16
99.6,39.8,20.401,0.3872,0,0,0,0,0,3,1,0.995,0,7.899,3754268,Premier League 2015/16
101.5,39.4,18.51,0.4255,0,1,0,0,0,4,1,0.985,0,7.875,3754268,Premier League 2015/16
107.5,47.2,14.425,0.48,0,0,0,0,0,0,1,0.82,0,6.924,3754268,Premier League 2015/16
114.4,51.4,12.701,0.299,0,1,0,0,0,0,1,0.715,0,3.798,3754268,Premier League 2015/16
91.5,46.4,29.21,0.2659,0,0,0,0,0,3,1,0.84,0,7.766,3754268,Premier League 2015/16
102.7,36.0,17.756,0.4331,0,0,0,0,0,5,1,0.9,0,7.691,3754268,Premier League 2015/16
108.2,30.4,15.212,0.413,0,0,0,0,0,3,1,0.76,0,6.283,3754268,Premier League 2015/16
104.0,50.5,19.138,0.3504,0,0,0,0,0,1,1,0.738,0,6.705,3754268,Premier League 2015/16
110.5,41.3,9.589,0.7858,1,0,1,0,0,1,1,0.968,0,7.535,3754268,Premier League 2015/16
95.5,40.9,24.517,0.3233,0,0,0,0,0,4,1,0.978,0,7.925,3754268,Premier League 2015/16
95.0,25.2,29.052,0.237,0,0,0,0,1,5,1,0.63,0,6.885,3754268,Premier League 2015/16
107.6,25.1,19.385,0.269,0,0,0,0,0,2,1,0.628,0,5.215,3754268,Premier League 2015/16
106.3,46.1,14.997,0.4832,1,0,0,0,0,6,1,0.847,0,7.246,3754268,Premier League 2015/16
112.6,42.4,7.779,0.926,1,0,1,0,0,1,1,0.94,0,7.204,3754286,Premier League 2015/16
93.9,40.1,26.1,0.3041,0,0,0,0,0,3,1,0.997,0,7.938,3754286,Premier League 2015/16
97.0,24.2,27.904,0.2367,0,1,0,0,0,2,1,0.605,0,6.606,3754286,Premier League 2015/16
107.7,40.0,12.3,0.6288,0,0,0,1,0,0,0,1.0,1,7.735,3754286,Premier League 2015/16
97.3,57.5,28.663,0.2217,0,1,0,0,0,4,1,0.562,0,6.355,3754286,Premier League 2015/16
116.0,28.0,12.649,0.2187,0,0,0,0,0,0,1,0.7,0,2.766,3754286,Premier League 2015/16
109.2,36.8,11.264,0.6619,1,0,1,0,0,1,1,0.92,0,7.456,3754286,Premier League 2015/16
99.9,36.9,20.338,0.3843,0,1,0,0,0,1,1,0.922,0,7.816,3754286,Premier League 2015/16
109.2,46.8,12.762,0.5317,1,0,0,0,0,2,1,0.83,0,6.786,3754286,Premier League 2015/16
119.0,49.3,9.354,0.1114,0,0,0,0,0,0,1,0.768,0,1.042,3754286,Premier League 2015/16
90.6,23.4,33.763,0.2063,0,0,0,0,0,3,1,0.585,0,6.965,3754286,Premier League 2015/16
108.3,25.0,19.023,0.2643,0,0,0,0,0,2,1,0.625,0,5.027,3754286,Premier League 2015/16
115.8,30.8,10.113,0.3714,0,1,0,0,0,0,1,0.77,0,3.756,3754286,Premier League 2015/16
109.1,44.1,11.646,0.6299,0,0,1,0,0,1,1,0.897,0,7.336,3754286,Premier League 2015/16
111.3,37.7,8.999,0.8197,0,1,1,0,0,0,1,0.943,0,7.377,3754286,Premier League 2015/16
106.9,49.0,15.894,0.417,1,0,0,0,0,0,1,0.775,0,6.627,3754286,Premier League 2015/16
105.8,51.2,18.085,0.3501,0,0,0,0,0,3,1,0.72,0,6.332,3754286,Premier League 2015/16
91.3,39.0,28.717,0.2766,0,1,0,0,0,4,1,0.975,0,7.944,3754286,Premier League 2015/16
96.1,39.4,23.908,0.3315,0,0,0,0,0,2,1,0.985,0,7.924,3754286,Premier League 2015/16
51.0,34.0,69.26,0.1149,0,0,0,0,0,3,1,0.85,0,7.961,3754286,Premier League 2015/16
108.7,45.6,12.612,0.5636,0,0,0,0,0,0,1,0.86,1,7.108,3754286,Premier League 2015/16
72.7,47.2,47.845,0.165,0,1,0,0,0,1,1,0.82,0,7.892,3754286,Premier League 2015/16
96.5,49.2,25.237,0.294,0,1,0,0,0,7,1,0.77,0,7.42,3754291,Premier League 2015/16
87.6,42.9,32.53,0.2438,0,0,0,0,0,4,1,0.927,0,7.93,3754291,Premier League 2015/16
100.3,36.0,20.102,0.3857,0,0,0,0,0,2,1,0.9,1,7.754,3754291,Premier League 2015/16
104.0,31.9,17.933,0.3966,0,1,0,0,0,1,1,0.797,0,7.113,3754291,Premier League 2015/16
110.3,36.0,10.492,0.6896,0,1,1,0,0,1,1,0.9,0,7.236,3754291,Premier League 2015/16
90.5,28.4,31.699,0.2343,0,0,0,0,0,2,1,0.71,0,7.427,3754291,Premier League 2015/16
90.8,28.7,31.31,0.2377,0,0,0,0,0,1,1,0.718,0,7.441,3754291,Premier League 2015/16
87.2,44.9,33.164,0.2375,0,0,0,0,0,6,1,0.878,0,7.877,3754291,Premier League 2015/16
90.8,37.8,29.283,0.2708,0,0,0,0,0,3,1,0.945,0,7.929,3754291,Premier League 2015/16
113.7,39.1,6.364,1.1183,0,0,1,0,0,0,1,0.978,1,7.117,3754291,Premier League 2015/16
90.8,39.8,29.201,0.2723,0,1,0,0,0,6,1,0.995,0,7.95,3754291,Premier League 2015/16
110.6,53.0,16.042,0.302,0,1,0,0,0,0,1,0.675,0,4.845,3754291,Premier League 2015/16
112.6,42.9,7.948,0.898,1,0,1,0,0,1,1,0.927,0,7.137,3754291,Premier League 2015/16
92.5,57.9,32.812,0.2045,0,0,0,0,0,2,1,0.552,0,6.711,3754291,Premier League 2015/16
104.6,34.5,16.353,0.4556,0,1,0,0,0,6,1,0.863,0,7.451,3754291,Premier League 2015/16
107.9,42.2,12.298,0.6212,0,0,0,0,0,7,1,0.945,0,7.64,3754291,Premier League 2015/16
117.0,48.4,8.92,0.361,0,0,0,0,0,0,1,0.79,1,3.22,3754291,Premier League 2015/16
113.1,29.9,12.232,0.3918,0,0,0,0,0,0,1,0.747,0,4.792,3754291,Premier League 2015/16
107.5,53.2,18.179,0.3079,0,0,0,0,0,2,1,0.67,0,5.597,3754283,Premier League 2015/16
115.1,33.8,7.903,0.701,0,1,1,0,0,1,1,0.845,1,5.539,3754283,Premier League 2015/16
113.1,44.1,8.026,0.8507,0,0,1,0,0,1,1,0.897,0,6.828,3754283,Premier League 2015/16
88.8,35.0,31.598,0.2488,0,0,0,0,0,2,1,0.875,0,7.862,3754283,Premier League 2015/16
109.2,47.9,13.381,0.4873,0,0,0,0,0,0,1,0.802,0,6.52,3754283,Premier League 2015/16
114.3,46.1,8.349,0.704,1,0,1,0,0,2,1,0.847,1,5.878,3754283,Premier League 2015/16
102.3,56.4,24.13,0.245,0,0,0,0,0,3,1,0.59,0,5.913,3754283,Premier League 2015/16
111.4,40.8,8.637,0.8653,0,1,1,0,0,1,1,0.98,0,7.474,3754283,Premier League 2015/16
109.5,41.2,10.568,0.7204,0,0,1,0,0,3,1,0.97,1,7.614,3754283,Premier League 2015/16
114.6,33.3,8.605,0.6398,1,0,1,0,0,3,1,0.832,0,5.505,3754283,Premier League 2015/16
99.9,35.8,20.534,0.3774,0,1,0,0,0,2,1,0.895,0,7.75,3754283,Premier League 2015/16
100.9,35.4,19.646,0.3917,0,0,0,0,0,0,1,0.885,0,7.695,3754283,Premier League 2015/16
100.9,21.5,26.591,0.2176,0,0,0,0,0,3,1,0.537,0,5.786,3754283,Premier League 2015/16
106.8,40.6,13.214,0.5874,0,1,0,0,0,0,1,0.985,1,7.762,3754283,Premier League 2015/16
101.3,22.9,25.34,0.2345,0,1,0,0,0,2,1,0.573,0,5.943,3754283,Premier League 2015/16
100.1,29.6,22.454,0.3152,0,0,0,0,0,4,1,0.74,0,7.078,3754283,Premier League 2015/16
112.3,31.4,11.543,0.4837,0,0,1,0,0,5,1,0.785,0,5.584,3754283,Premier League 2015/16
101.3,36.1,19.102,0.4051,0,0,0,0,0,2,1,0.903,0,7.738,3754283,Premier League 2015/16
93.6,49.6,28.091,0.2667,0,0,0,0,0,4,1,0.76,0,7.491,3754283,Premier League 2015/16
99.4,24.4,25.84,0.2477,0,0,0,0,0,3,1,0.61,0,6.4,3754283,Premier League 2015/16
91.2,50.0,30.487,0.2471,0,0,0,0,0,1,1,0.75,0,7.533,3754283,Premier League 2015/16
114.2,31.1,10.623,0.4468,0,1,1,0,0,0,1,0.778,0,4.746,3754283,Premier League 2015/16
93.8,24.0,30.699,0.2225,0,0,0,0,1,7,1,0.6,0,6.83,3754283,Premier League 2015/16
103.8,27.8,20.28,0.3168,0,1,0,0,0,3,1,0.695,0,6.425,3754283,Premier League 2015/16
98.1,29.1,24.463,0.2922,0,0,0,0,0,3,1,0.728,0,7.148,3754283,Premier League 2015/16
103.5,52.1,20.461,0.3168,0,0,0,0,0,3,1,0.698,0,6.482,3754283,Premier League 2015/16
98.6,53.2,25.144,0.271,0,1,0,0,0,3,1,0.67,0,6.814,3754283,Premier League 2015/16
112.5,26.7,15.269,0.2696,0,0,0,0,0,0,1,0.667,0,4.116,3754235,Premier League 2015/16
98.2,56.3,27.22,0.2361,0,0,0,0,0,1,1,0.593,0,6.426,3754235,Premier League 2015/16
95.6,28.9,26.806,0.271,0,0,0,0,1,4,1,0.722,1,7.265,3754235,Premier League 2015/16
113.3,42.5,7.151,0.9905,1,0,1,0,0,0,1,0.938,0,7.083,3754235,Premier League 2015/16
96.6,40.6,23.408,0.3384,0,0,0,0,0,2,1,0.985,0,7.921,3754235,Premier League 2015/16
105.7,47.2,16.01,0.4443,0,0,0,0,0,1,1,0.82,0,7.113,3754235,Premier League 2015/16
103.0,50.9,20.194,0.3341,0,1,0,0,0,2,1,0.728,0,6.747,3754235,Premier League 2015/16
104.6,41.3,15.455,0.505,0,0,0,0,0,2,1,0.968,0,7.805,3754235,Premier League 2015/16
108.3,50.7,15.855,0.3785,0,0,0,0,0,1,1,0.732,0,6.001,3754235,Premier League 2015/16
110.3,55.5,18.285,0.2391,0,0,0,0,0,0,1,0.613,0,4.372,3754235,Premier League 2015/16
103.4,53.9,21.651,0.2853,0,1,0,0,0,1,1,0.653,0,6.177,3754235,Premier League 2015/16
91.3,47.0,29.541,0.2619,0,0,0,0,1,5,1,0.825,0,7.736,3754235,Premier League 2015/16
115.8,39.3,4.258,1.5075,1,0,1,0,0,2,1,0.982,0,6.419,3754235,Premier League 2015/16
109.0,29.6,15.138,0.3915,0,0,0,0,0,5,1,0.74,0,5.927,3754235,Premier League 2015/16
